=========================================================================
Time: Fri Dec 12 10:00:41 CET 2014
{SET: CHECK C_DQ_WIDTH = 8 (BATCH:OPTIONAL_UPDATE:CHECK:MHS:COMPVAL)}
{SET: UPDREM C_NDQS_COL2 = 0 (BATCH:UPDATE::MPD:MPDVAL)}
{SET: IGNORE C_NBANK_MACHS = 4 (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: UPDATE C_TRP = 13500 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: UPDREM C_NDQS_COL3 = 0 (BATCH:UPDATE::MPD:MPDVAL)}
{SET: IGNORE C_INTERCONNECT_S_AXI_WRITE_ACCEPTANCE = 4 (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: IGNORE C_INTERCONNECT_S_AXI_WRITE_FIFO_DEPTH = 0 (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: IGNORE C_INTERCONNECT_S_AXI_W_REGISTER = 0 (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: UPDATE C_TREFI = 7800000 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: UPDATE C_TFAW = 45000 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: IGNORE C_S_AXI_SUPPORTS_NARROW_BURST = Auto (BATCH:OPTIONAL_UPDATE::MPD:DEFVAL)}
{SET: IGNORE C_RTT_WR = OFF (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: UPDATE C_DQS_LOC_COL0 = 0x00 (BATCH:UPDATE::MPD:COMPVAL)}
{SET: CHECK C_BANK_WIDTH = 3 (BATCH:OPTIONAL_UPDATE:CHECK:MPD:MPDVAL)}
{SET: UPDATE C_DQS_LOC_COL1 = 0 (BATCH:UPDATE::MPD:COMPVAL)}
{SET: IGNORE C_MEM_ADDR_ORDER = BANK_ROW_COLUMN (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: IGNORE C_INTERCONNECT_S_AXI_B_REGISTER = 0 (BATCH:OPTIONAL::MPD:MPDVAL)}
{SET: UPDATE C_DQS_LOC_COL2 = 0 (BATCH:UPDATE::MPD:COMPVAL)}
{SET: UPDATE C_TZQCS = 64 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: UPDATE C_DQS_LOC_COL3 = 0 (BATCH:UPDATE::MPD:COMPVAL)}
{SET: UPDREM C_CWL = 5 (BATCH:UPDATE::MPD:MPDVAL)}
{SET: UPDATE C_TWTR = 7500 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: UPDATE C_TRAS = 36000 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: IGNORE C_MEM_PARTNO = MT41J64M16XX-15E (BATCH:REQUIRE::MHS:COMPVAL)}
{SET: UPDATE C_TRCD = 13500 (BATCH:OPTIONAL_UPDATE::MPD:COMPVAL)}
{SET: UPDREM C_COL_WIDTH = 10 (BATCH:OPTIONAL_UPDATE::MPD:MPDVAL)}
{UCF Line : ############################################################################}
{UCF LINE Match: --- {\#.*} ---############################################################################---}
{UCF Line : ## }
{UCF LINE Match: --- {\#.*} ---## ---}
{UCF Line : ##  Xilinx, Inc. 2006            www.xilinx.com }
{UCF LINE Match: --- {\#.*} ---##  Xilinx, Inc. 2006            www.xilinx.com ---}
{UCF Line : ##  Fri Dec 12 10:00:41 2014}
{UCF LINE Match: --- {\#.*} ---##  Fri Dec 12 10:00:41 2014---}
{UCF Line : ##  Generated by MIG Version 3.92}
{UCF LINE Match: --- {\#.*} ---##  Generated by MIG Version 3.92---}
{UCF Line : ##  }
{UCF LINE Match: --- {\#.*} ---##  ---}
{UCF Line : ############################################################################}
{UCF LINE Match: --- {\#.*} ---############################################################################---}
{UCF Line : ##  File name :       example_top.ucf}
{UCF LINE Match: --- {\#.*} ---##  File name :       example_top.ucf---}
{UCF Line : ## }
{UCF LINE Match: --- {\#.*} ---## ---}
{UCF Line : ##  Details :     Constraints file}
{UCF LINE Match: --- {\#.*} ---##  Details :     Constraints file---}
{UCF Line : ##                    FPGA family:       virtex6}
{UCF LINE Match: --- {\#.*} ---##                    FPGA family:       virtex6---}
{UCF Line : ##                    FPGA:              xc6vlx240t-ff1156}
{UCF LINE Match: --- {\#.*} ---##                    FPGA:              xc6vlx240t-ff1156---}
{UCF Line : ##                    Speedgrade:        -1}
{UCF LINE Match: --- {\#.*} ---##                    Speedgrade:        -1---}
{UCF Line : ##                    Design Entry:      VERILOG}
{UCF LINE Match: --- {\#.*} ---##                    Design Entry:      VERILOG---}
{UCF Line : ##                    Design:            without Test bench}
{UCF LINE Match: --- {\#.*} ---##                    Design:            without Test bench---}
{UCF Line : ##                    No.Of Controllers: 1}
{UCF LINE Match: --- {\#.*} ---##                    No.Of Controllers: 1---}
{UCF Line : ##}
{UCF LINE Match: --- {\#.*} ---##---}
{UCF Line : ############################################################################ }
{UCF LINE Match: --- {\#.*} ---############################################################################ ---}
{UCF Line : ############################################################################}
{UCF LINE Match: --- {\#.*} ---############################################################################---}
{UCF Line : # Timing constraints                                                        #}
{UCF LINE Match: --- {\#.*} ---# Timing constraints                                                        #---}
{UCF Line : ############################################################################}
{UCF LINE Match: --- {\#.*} ---############################################################################---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : NET "sys_clk_p" TNM_NET = TNM_sys_clk;}
{UCF LINE Match: --- NET {"sys_clk_p"} TNM_NET = TNM_sys_clk {;} ---NET "sys_clk_p" TNM_NET = TNM_sys_clk;---}
{UCF Line : TIMESPEC "TS_sys_clk" = PERIOD "TNM_sys_clk" 2.5 ns;}
{UCF LINE Match: --- TIMESPEC {"TS_sys_clk"} = PERIOD {"TNM_sys_clk"} .* ---TIMESPEC "TS_sys_clk" = PERIOD "TNM_sys_clk" 2.5 ns;---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : NET "clk_ref_p" TNM_NET = TNM_clk_ref;}
{UCF LINE Match: --- NET {"clk_ref_p"} TNM_NET = TNM_clk_ref {;} ---NET "clk_ref_p" TNM_NET = TNM_clk_ref;---}
{UCF Line : TIMESPEC "TS_clk_ref" = PERIOD "TNM_clk_ref" 5 ns ;}
{UCF LINE Match: --- TIMESPEC {"TS_clk_ref"} = PERIOD {"TNM_clk_ref"} .* ---TIMESPEC "TS_clk_ref" = PERIOD "TNM_clk_ref" 5 ns ;---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : # Constrain BUFR clocks used to synchronize data from IOB to fabric logic}
{UCF LINE Match: --- {\#.*} ---# Constrain BUFR clocks used to synchronize data from IOB to fabric logic---}
{UCF Line : # Note that ISE cannot infer this from other PERIOD constraints because}
{UCF LINE Match: --- {\#.*} ---# Note that ISE cannot infer this from other PERIOD constraints because---}
{UCF Line : # of the use of OSERDES blocks in the BUFR clock generation path}
{UCF LINE Match: --- {\#.*} ---# of the use of OSERDES blocks in the BUFR clock generation path---}
{UCF Line : NET "u_memc_ui_top/u_mem_intfc/phy_top0/clk_rsync[?]" TNM_NET = TNM_clk_rsync;}
{UCF LINE Match: --- NET {".*clk_rsync.*"} TNM_NET = TNM_clk_rsync {;} ---NET "u_memc_ui_top/u_mem_intfc/phy_top0/clk_rsync[?]" TNM_NET = TNM_clk_rsync;---}
{UCF Line : TIMESPEC "TS_clk_rsync" = PERIOD "TNM_clk_rsync" 5 ns;}
{UCF LINE Match: --- TIMESPEC {"TS_clk_rsync"} = PERIOD {"TNM_clk_rsync"} .* ---TIMESPEC "TS_clk_rsync" = PERIOD "TNM_clk_rsync" 5 ns;---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : # Paths between DQ/DQS ISERDES.Q outputs and CLB flops clocked by falling}
{UCF LINE Match: --- {\#.*} ---# Paths between DQ/DQS ISERDES.Q outputs and CLB flops clocked by falling---}
{UCF Line : # edge of BUFR will by design only be used if DYNCLKDIVSEL is asserted for}
{UCF LINE Match: --- {\#.*} ---# edge of BUFR will by design only be used if DYNCLKDIVSEL is asserted for---}
{UCF Line : # that particular flop. Mark this path as being a full-cycle, rather than}
{UCF LINE Match: --- {\#.*} ---# that particular flop. Mark this path as being a full-cycle, rather than---}
{UCF Line : # a half cycle path for timing purposes. NOTE: This constraint forces full-}
{UCF LINE Match: --- {\#.*} ---# a half cycle path for timing purposes. NOTE: This constraint forces full----}
{UCF Line : # cycle timing to be applied globally for all rising->falling edge paths}
{UCF LINE Match: --- {\#.*} ---# cycle timing to be applied globally for all rising->falling edge paths---}
{UCF Line : # in all resynchronizaton clock domains. If the user had modified the logic}
{UCF LINE Match: --- {\#.*} ---# in all resynchronizaton clock domains. If the user had modified the logic---}
{UCF Line : # in the resync clock domain such that other rising->falling edge paths}
{UCF LINE Match: --- {\#.*} ---# in the resync clock domain such that other rising->falling edge paths---}
{UCF Line : # exist, then constraint below should be modified to utilize pattern}
{UCF LINE Match: --- {\#.*} ---# exist, then constraint below should be modified to utilize pattern---}
{UCF Line : # matching to specific affect only the DQ/DQS ISERDES.Q outputs}
{UCF LINE Match: --- {\#.*} ---# matching to specific affect only the DQ/DQS ISERDES.Q outputs---}
{UCF Line : TIMEGRP "TG_clk_rsync_rise" = RISING  "TNM_clk_rsync";}
{UCF LINE Match: --- TIMEGRP .* ---TIMEGRP "TG_clk_rsync_rise" = RISING  "TNM_clk_rsync";---}
{UCF Line : TIMEGRP "TG_clk_rsync_fall" = FALLING "TNM_clk_rsync";}
{UCF LINE Match: --- TIMEGRP .* ---TIMEGRP "TG_clk_rsync_fall" = FALLING "TNM_clk_rsync";---}
{UCF Line : TIMESPEC "TS_clk_rsync_rise_to_fall" =}
{UCF LINE Match: --- TIMESPEC {"TS_clk_rsync_rise_to_fall"} .* ---TIMESPEC "TS_clk_rsync_rise_to_fall" =---}
{UCF Line :   FROM "TG_clk_rsync_rise" TO "TG_clk_rsync_fall" "TS_sys_clk" * 2;}
{UCF LINE Match: --- FROM {"TG_clk_rsync_rise"} TO {"TG_clk_rsync_fall"} {"TS_sys_clk"} {\*} 2 {;} ---  FROM "TG_clk_rsync_rise" TO "TG_clk_rsync_fall" "TS_sys_clk" * 2;---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : # Signal to select between controller and physical layer signals. Four divided by two clock}
{UCF LINE Match: --- {\#.*} ---# Signal to select between controller and physical layer signals. Four divided by two clock---}
{UCF Line : # cycles (4 memory clock cycles) are provided by design for the signal to settle down.}
{UCF LINE Match: --- {\#.*} ---# cycles (4 memory clock cycles) are provided by design for the signal to settle down.---}
{UCF Line : # Used only by the phy modules.}
{UCF LINE Match: --- {\#.*} ---# Used only by the phy modules.---}
{UCF Line : INST "u_memc_ui_top/u_mem_intfc/phy_top0/u_phy_init/u_ff_phy_init_data_sel" TNM = "TNM_PHY_INIT_SEL";}
{UCF LINE Match: --- INST {"(u_memc_ui_top/.*)} ---INST "u_memc_ui_top/u_mem_intfc/phy_top0/u_phy_init/u_ff_phy_init_data_sel" TNM = "TNM_PHY_INIT_SEL";-u_memc_ui_top/u_mem_intfc/phy_top0/u_phy_init/u_ff_phy_init_data_sel" TNM = "TNM_PHY_INIT_SEL";--}
{UCF Line : TIMESPEC "TS_MC_PHY_INIT_SEL" = FROM "TNM_PHY_INIT_SEL" TO FFS = "TS_sys_clk"*4;}
{UCF LINE Match: --- TIMESPEC {"TS_MC_PHY_INIT_SEL"} = FROM {"TNM_PHY_INIT_SEL"} TO FFS = {"TS_sys_clk".4} {;} ---TIMESPEC "TS_MC_PHY_INIT_SEL" = FROM "TNM_PHY_INIT_SEL" TO FFS = "TS_sys_clk"*4;---}
{UCF Line : ############################################################################}
{UCF LINE Match: --- {\#.*} ---############################################################################---}
{UCF Line : ########################################################################}
{UCF LINE Match: --- {\#.*} ---########################################################################---}
{UCF Line : # Controller 0}
{UCF LINE Match: --- {\#.*} ---# Controller 0---}
{UCF Line : # Memory Device: DDR3_SDRAM->Components->MT41J64M16XX-15E}
{UCF LINE Match: --- {\#.*} ---# Memory Device: DDR3_SDRAM->Components->MT41J64M16XX-15E---}
{UCF Line : # Supported Part Numbers: MT41J64M16LA-15E}
{UCF LINE Match: --- {\#.*} ---# Supported Part Numbers: MT41J64M16LA-15E---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : # Data Width:     8}
{UCF LINE Match: --- {\#.*} ---# Data Width:     8---}
{UCF Line : # Frequency:      400}
{UCF LINE Match: --- {\#.*} ---# Frequency:      400---}
{UCF Line : # Time Period:      2500}
{UCF LINE Match: --- {\#.*} ---# Time Period:      2500---}
{UCF Line : # Data Mask:     1}
{UCF LINE Match: --- {\#.*} ---# Data Mask:     1---}
{UCF Line : ########################################################################}
{UCF LINE Match: --- {\#.*} ---########################################################################---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : ################################################################################}
{UCF LINE Match: --- {\#.*} ---################################################################################---}
{UCF Line : # I/O STANDARDS}
{UCF LINE Match: --- {\#.*} ---# I/O STANDARDS---}
{UCF Line : ################################################################################}
{UCF LINE Match: --- {\#.*} ---################################################################################---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : NET  "ddr3_dq[*]"                               IOSTANDARD = SSTL15_T_DCI;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[*]"                               IOSTANDARD = SSTL15_T_DCI;-ddr3_dq-[*]-IOSTANDARD = SSTL15_T_DCI;}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_addr[*]"                             IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[*]"                             IOSTANDARD = SSTL15;-ddr3_addr-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_ba[*]"                               IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_ba[*]"                               IOSTANDARD = SSTL15;-ddr3_ba-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_ba ==> ddr_ba  (ba) }
{UCF Line : NET  "ddr3_ras_n"                               IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_ras_n"                               IOSTANDARD = SSTL15;-ddr3_ras_n--IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_ras_n ==> ddr_ras_n  (ras_n) }
{UCF Line : NET  "ddr3_cas_n"                               IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_cas_n"                               IOSTANDARD = SSTL15;-ddr3_cas_n--IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_cas_n ==> ddr_cas_n  (cas_n) }
{UCF Line : NET  "ddr3_we_n"                                IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_we_n"                                IOSTANDARD = SSTL15;-ddr3_we_n--IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_we_n ==> ddr_we_n  (we_n) }
{UCF Line : NET  "ddr3_reset_n"                             IOSTANDARD = LVCMOS15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_reset_n"                             IOSTANDARD = LVCMOS15;-ddr3_reset_n--IOSTANDARD = LVCMOS15;}
{ UCF RENAME : ddr3_reset_n ==> ddr_reset_n  (reset_n) }
{UCF Line : NET  "ddr3_cke[*]"                              IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_cke[*]"                              IOSTANDARD = SSTL15;-ddr3_cke-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_cke ==> ddr_cke  (cke) }
{UCF Line : NET  "ddr3_odt[*]"                              IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_odt[*]"                              IOSTANDARD = SSTL15;-ddr3_odt-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_odt ==> ddr_odt  (odt) }
{UCF Line : NET  "ddr3_cs_n[*]"                             IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_cs_n[*]"                             IOSTANDARD = SSTL15;-ddr3_cs_n-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_cs_n ==> ddr_cs_n  (cs_n) }
{UCF Line : NET  "ddr3_dm[*]"                               IOSTANDARD = SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dm[*]"                               IOSTANDARD = SSTL15;-ddr3_dm-[*]-IOSTANDARD = SSTL15;}
{ UCF RENAME : ddr3_dm ==> ddr_dm  (dm) }
{UCF Line : NET  "ddr3_dqs_p[*]"                            IOSTANDARD = DIFF_SSTL15_T_DCI;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dqs_p[*]"                            IOSTANDARD = DIFF_SSTL15_T_DCI;-ddr3_dqs_p-[*]-IOSTANDARD = DIFF_SSTL15_T_DCI;}
{ UCF RENAME : ddr3_dqs_p ==> ddr_dqs_p  (dqs) }
{UCF Line : NET  "ddr3_dqs_n[*]"                            IOSTANDARD = DIFF_SSTL15_T_DCI;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dqs_n[*]"                            IOSTANDARD = DIFF_SSTL15_T_DCI;-ddr3_dqs_n-[*]-IOSTANDARD = DIFF_SSTL15_T_DCI;}
{ UCF RENAME : ddr3_dqs_n ==> ddr_dqs_n  (dqs_n) }
{UCF Line : NET  "ddr3_ck_p[*]"                             IOSTANDARD = DIFF_SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_ck_p[*]"                             IOSTANDARD = DIFF_SSTL15;-ddr3_ck_p-[*]-IOSTANDARD = DIFF_SSTL15;}
{ UCF RENAME : ddr3_ck_p ==> ddr_ck_p  (ck) }
{UCF Line : NET  "ddr3_ck_n[*]"                             IOSTANDARD = DIFF_SSTL15;}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_ck_n[*]"                             IOSTANDARD = DIFF_SSTL15;-ddr3_ck_n-[*]-IOSTANDARD = DIFF_SSTL15;}
{ UCF RENAME : ddr3_ck_n ==> ddr_ck_n  (ck_n) }
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : ###############################################################################}
{UCF LINE Match: --- {\#.*} ---###############################################################################---}
{UCF Line : #DCI_CASCADING}
{UCF LINE Match: --- {\#.*} ---#DCI_CASCADING---}
{UCF Line : #Syntax : CONFIG DCI_CASCADE = "<master> <slave1> <slave2> ..";}
{UCF LINE Match: --- {\#.*} ---#Syntax : CONFIG DCI_CASCADE = "<master> <slave1> <slave2> ..";---}
{UCF Line : ###############################################################################}
{UCF LINE Match: --- {\#.*} ---###############################################################################---}
{UCF Line : CONFIG DCI_CASCADE = "36 35";}
{UCF LINE Match: --- CONFIG DCI_CASCADE = {".*"} {;} ---CONFIG DCI_CASCADE = "36 35";---}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : }
{UCF LINE Match: --- {} ------}
{UCF Line : ##################################################################################}
{UCF LINE Match: --- {\#.*} ---##################################################################################---}
{UCF Line : # Location Constraints}
{UCF LINE Match: --- {\#.*} ---# Location Constraints---}
{UCF Line : ##################################################################################}
{UCF LINE Match: --- {\#.*} ---##################################################################################---}
{UCF Line : NET  "ddr3_dq[0]"                                LOC = "J11" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[0]"                                LOC = "J11" ;          #Bank 35-ddr3_dq-[0]-LOC = "J11" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[1]"                                LOC = "E13" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[1]"                                LOC = "E13" ;          #Bank 35-ddr3_dq-[1]-LOC = "E13" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[2]"                                LOC = "F13" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[2]"                                LOC = "F13" ;          #Bank 35-ddr3_dq-[2]-LOC = "F13" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[3]"                                LOC = "K11" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[3]"                                LOC = "K11" ;          #Bank 35-ddr3_dq-[3]-LOC = "K11" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[4]"                                LOC = "L11" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[4]"                                LOC = "L11" ;          #Bank 35-ddr3_dq-[4]-LOC = "L11" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[5]"                                LOC = "K13" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[5]"                                LOC = "K13" ;          #Bank 35-ddr3_dq-[5]-LOC = "K13" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[6]"                                LOC = "K12" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[6]"                                LOC = "K12" ;          #Bank 35-ddr3_dq-[6]-LOC = "K12" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_dq[7]"                                LOC = "D11" ;          #Bank 35}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_dq[7]"                                LOC = "D11" ;          #Bank 35-ddr3_dq-[7]-LOC = "D11" ;          #Bank 35}
{ UCF RENAME : ddr3_dq ==> ddr_dq  (dq) }
{UCF Line : NET  "ddr3_addr[12]"                             LOC = "H15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[12]"                             LOC = "H15" ;          #Bank 36-ddr3_addr-[12]-LOC = "H15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[11]"                             LOC = "M15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[11]"                             LOC = "M15" ;          #Bank 36-ddr3_addr-[11]-LOC = "M15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[10]"                             LOC = "M16" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[10]"                             LOC = "M16" ;          #Bank 36-ddr3_addr-[10]-LOC = "M16" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[9]"                              LOC = "F15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[9]"                              LOC = "F15" ;          #Bank 36-ddr3_addr-[9]-LOC = "F15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[8]"                              LOC = "G15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[8]"                              LOC = "G15" ;          #Bank 36-ddr3_addr-[8]-LOC = "G15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[7]"                              LOC = "B15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[7]"                              LOC = "B15" ;          #Bank 36-ddr3_addr-[7]-LOC = "B15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[6]"                              LOC = "A15" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[6]"                              LOC = "A15" ;          #Bank 36-ddr3_addr-[6]-LOC = "A15" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[5]"                              LOC = "J17" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[5]"                              LOC = "J17" ;          #Bank 36-ddr3_addr-[5]-LOC = "J17" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[4]"                              LOC = "D16" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[4]"                              LOC = "D16" ;          #Bank 36-ddr3_addr-[4]-LOC = "D16" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[3]"                              LOC = "E16" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[3]"                              LOC = "E16" ;          #Bank 36-ddr3_addr-[3]-LOC = "E16" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
{UCF Line : NET  "ddr3_addr[2]"                              LOC = "B16" ;          #Bank 36}
{UCF LINE Match: --- NET {"(ddr[23]_[^\[\"]*)(\[[^\"]*\])?"} (.*) ---NET  "ddr3_addr[2]"                              LOC = "B16" ;          #Bank 36-ddr3_addr-[2]-LOC = "B16" ;          #Bank 36}
{ UCF RENAME : ddr3_addr ==> ddr_addr  (a) }
